Order Date,Year,Month,Month_Name,Category,Sub-Category,Region,Segment,Sales,Profit,Discount,Quantity
2016-03-27,2016,3,March,Office Supplies,Binders,South,Corporate,32.54,15.9446,0.0,2
2015-12-05,2015,12,December,Technology,Accessories,West,Corporate,39.0,17.55,0.0,3
2015-12-05,2015,12,December,Office Supplies,Labels,West,Corporate,12.6,6.048,0.0,4
2015-09-11,2015,9,September,Furniture,Furnishings,West,Corporate,24.64,4.004,0.2,4
2015-07-17,2015,7,July,Office Supplies,Labels,Central,Corporate,6.264,2.0358,0.2,3
2015-07-17,2015,7,July,Office Supplies,Fasteners,Central,Corporate,14.432,3.4276,0.2,4
2014-05-30,2014,5,May,Technology,Copiers,Central,Corporate,719.976,134.9955,0.2,3
2017-11-13,2017,11,November,Technology,Accessories,South,Consumer,239.92,23.992,0.0,8
2016-12-09,2016,12,December,Furniture,Tables,South,Consumer,1056.86,158.529,0.0,7
2015-03-22,2015,3,March,Technology,Accessories,South,Consumer,447.944,89.5888,0.2,7
2015-03-22,2015,3,March,Office Supplies,Storage,South,Consumer,150.408,-33.8418,0.2,9
2016-12-23,2016,12,December,Technology,Phones,Central,Corporate,453.576,39.6879,0.2,3
2016-12-23,2016,12,December,Office Supplies,Labels,Central,Corporate,45.36,14.742,0.2,9
2016-12-23,2016,12,December,Technology,Phones,Central,Corporate,287.88,35.985,0.2,3
2016-12-23,2016,12,December,Technology,Phones,Central,Corporate,131.88,14.8365,0.2,3
2016-12-23,2016,12,December,Furniture,Furnishings,Central,Corporate,2.328,-0.7566,0.6,2
2016-04-02,2016,4,April,Furniture,Chairs,Central,Corporate,1454.9,378.274,0.0,5
2017-04-30,2017,4,April,Office Supplies,Binders,South,Home Office,4.842,-3.5508,0.7,3
2017-04-30,2017,4,April,Furniture,Furnishings,South,Home Office,220.704,-8.2764,0.2,6
2016-11-17,2016,11,November,Technology,Phones,Central,Consumer,67.176,6.7176,0.2,3
2016-11-17,2016,11,November,Office Supplies,Paper,Central,Consumer,15.232,5.5216,0.2,4
2016-11-10,2016,11,November,Office Supplies,Paper,East,Consumer,31.104,10.8864,0.2,6
2016-12-06,2016,12,December,Office Supplies,Binders,East,Corporate,968.744,314.8418,0.2,7
2016-12-06,2016,12,December,Office Supplies,Binders,East,Corporate,222.352,77.8232,0.2,13
2016-12-06,2016,12,December,Technology,Copiers,East,Corporate,479.984,89.997,0.2,2
2016-04-03,2016,4,April,Office Supplies,Paper,Central,Home Office,10.272,3.21,0.2,3
2014-11-28,2014,11,November,Technology,Machines,Central,Consumer,998.85,-199.77,0.4,5
2015-10-20,2015,10,October,Office Supplies,Paper,East,Consumer,24.56,11.5432,0.0,2
2014-09-19,2014,9,September,Office Supplies,Fasteners,West,Home Office,5.67,0.1134,0.0,3
2017-08-27,2017,8,August,Office Supplies,Appliances,South,Consumer,14.336,0.896,0.2,4
2017-07-03,2017,7,July,Furniture,Furnishings,East,Consumer,102.3,26.598,0.0,1
2017-12-22,2017,12,December,Furniture,Tables,Central,Consumer,607.52,97.2032,0.0,2
2017-12-22,2017,12,December,Office Supplies,Storage,Central,Consumer,31.16,7.79,0.0,2
2016-12-27,2016,12,December,Office Supplies,Labels,South,Consumer,2.61,1.2006,0.0,1
2014-05-20,2014,5,May,Furniture,Furnishings,Central,Corporate,10.332,-5.9409,0.6,3
2014-05-20,2014,5,May,Office Supplies,Paper,Central,Corporate,10.368,3.6288,0.2,2
2014-05-20,2014,5,May,Technology,Accessories,Central,Corporate,20.784,-3.6372,0.2,2
2014-05-20,2014,5,May,Office Supplies,Storage,Central,Corporate,66.96,-13.392,0.2,5
2014-02-04,2014,2,February,Office Supplies,Binders,West,Corporate,17.248,6.0368,0.2,2
2017-12-09,2017,12,December,Office Supplies,Binders,East,Consumer,11.088,-8.1312,0.7,7
2017-07-11,2017,7,July,Technology,Accessories,West,Corporate,1287.45,244.6155,0.0,5
2017-07-11,2017,7,July,Office Supplies,Appliances,West,Corporate,168.1,43.706,0.0,5
2015-05-15,2015,5,May,Office Supplies,Storage,East,Corporate,51.968,-10.3936,0.2,2
2017-01-29,2017,1,January,Office Supplies,Art,East,Consumer,4.768,0.4768,0.2,2
2017-09-29,2017,9,September,Office Supplies,Envelopes,East,Corporate,7.98,3.9102,0.0,3
2017-04-23,2017,4,April,Office Supplies,Envelopes,West,Consumer,18.688,7.008,0.2,2
2017-04-23,2017,4,April,Furniture,Furnishings,West,Consumer,11.664,3.3534,0.2,3
2017-11-09,2017,11,November,Technology,Accessories,South,Home Office,191.976,38.3952,0.2,3
2017-11-09,2017,11,November,Technology,Phones,South,Home Office,499.168,31.198,0.2,4
2014-05-05,2014,5,May,Office Supplies,Binders,South,Corporate,11.88,5.346,0.0,2
2014-05-05,2014,5,May,Office Supplies,Paper,South,Corporate,35.44,16.6568,0.0,1
2016-10-27,2016,10,October,Office Supplies,Binders,West,Home Office,67.136,25.176,0.2,4
2014-11-26,2014,11,November,Office Supplies,Binders,West,Corporate,4.32,1.512,0.2,3
2014-11-26,2014,11,November,Office Supplies,Paper,West,Corporate,14.94,7.0218,0.0,3
2014-11-26,2014,11,November,Office Supplies,Appliances,West,Corporate,40.54,11.3512,0.0,2
2014-11-26,2014,11,November,Office Supplies,Binders,West,Corporate,7.312,2.5592,0.2,1
2014-12-31,2014,12,December,Technology,Phones,West,Home Office,475.944,59.493,0.2,7
2016-01-03,2016,1,January,Technology,Accessories,Central,Corporate,30.08,-5.264,0.2,2
2016-01-03,2016,1,January,Technology,Accessories,Central,Corporate,165.6,-6.21,0.2,3
2016-01-03,2016,1,January,Technology,Phones,Central,Corporate,180.96,13.572,0.2,5
2017-08-18,2017,8,August,Technology,Accessories,East,Consumer,23.18,7.6494,0.0,2
2014-06-04,2014,6,June,Furniture,Furnishings,East,Consumer,56.96,21.0752,0.0,2
2014-06-04,2014,6,June,Office Supplies,Appliances,East,Consumer,15.56,4.0456,0.0,4
2014-06-04,2014,6,June,Furniture,Bookcases,East,Consumer,353.568,-44.196,0.2,2
2014-06-04,2014,6,June,Furniture,Furnishings,East,Consumer,13.96,6.7008,0.0,2
2017-11-13,2017,11,November,Technology,Accessories,West,Consumer,82.95,29.0325,0.0,5
2016-01-28,2016,1,January,Office Supplies,Art,West,Corporate,39.68,10.3168,0.0,2
2016-11-09,2016,11,November,Technology,Accessories,West,Consumer,479.97,177.5889,0.0,3
2016-09-10,2016,9,September,Office Supplies,Labels,West,Consumer,7.38,3.4686,0.0,2
2016-09-10,2016,9,September,Office Supplies,Binders,West,Consumer,14.256,4.455,0.2,3
2016-09-10,2016,9,September,Office Supplies,Paper,West,Consumer,81.98,40.1702,0.0,2
2016-09-10,2016,9,September,Office Supplies,Binders,West,Consumer,39.624,13.8684,0.2,3
2017-03-03,2017,3,March,Furniture,Tables,West,Corporate,399.672,-14.9877,0.2,7
2017-09-08,2017,9,September,Office Supplies,Storage,East,Corporate,65.12,16.9312,0.0,4
2017-11-06,2017,11,November,Furniture,Furnishings,Central,Consumer,30.56,-19.864,0.6,5
2017-05-13,2017,5,May,Office Supplies,Appliances,South,Corporate,20.768,2.3364,0.2,2
2016-11-27,2016,11,November,Office Supplies,Storage,West,Consumer,39.808,3.9808,0.2,4
2015-11-13,2015,11,November,Office Supplies,Binders,South,Consumer,121.104,-100.92,0.7,6
2015-11-13,2015,11,November,Technology,Accessories,South,Consumer,111.96,-1.3995,0.2,5
2015-12-08,2015,12,December,Office Supplies,Paper,West,Corporate,15.696,5.1012,0.2,3
2015-09-07,2015,9,September,Office Supplies,Storage,East,Corporate,70.26,18.9702,0.0,3
2015-09-07,2015,9,September,Technology,Accessories,East,Corporate,90.0,16.2,0.0,5
2015-09-07,2015,9,September,Office Supplies,Binders,East,Corporate,6.096,2.0574,0.2,2
2015-09-07,2015,9,September,Furniture,Tables,East,Corporate,481.176,-120.294,0.4,2
2015-09-07,2015,9,September,Office Supplies,Fasteners,East,Corporate,7.24,2.3892,0.0,4
2016-07-28,2016,7,July,Furniture,Bookcases,East,Consumer,177.45,-78.078,0.5,5
2016-07-28,2016,7,July,Office Supplies,Binders,East,Consumer,1369.764,-913.176,0.7,6
2016-07-28,2016,7,July,Office Supplies,Appliances,East,Consumer,9.48,0.711,0.2,3
2017-08-25,2017,8,August,Furniture,Bookcases,East,Consumer,130.98,-89.0664,0.5,2
2014-04-30,2014,4,April,Office Supplies,Art,South,Consumer,174.95,45.487,0.0,5
2014-04-30,2014,4,April,Office Supplies,Storage,South,Consumer,826.0,214.76,0.0,5
2017-04-27,2017,4,April,Furniture,Furnishings,West,Consumer,139.58,39.0824,0.0,7
2017-07-23,2017,7,July,Technology,Accessories,Central,Home Office,399.95,143.982,0.0,5
2014-12-13,2014,12,December,Office Supplies,Binders,South,Corporate,12.39,5.8233,0.0,3
2017-01-12,2017,1,January,Office Supplies,Binders,Central,Corporate,760.98,-1141.47,0.8,5
2017-12-02,2017,12,December,Office Supplies,Binders,West,Consumer,67.86,-45.24,0.7,6
2015-11-08,2015,11,November,Office Supplies,Fasteners,South,Corporate,31.504,11.814,0.2,11
2015-11-08,2015,11,November,Office Supplies,Labels,South,Corporate,5.04,1.638,0.2,1
2015-11-08,2015,11,November,Office Supplies,Binders,South,Corporate,39.879,-29.2446,0.7,7
2015-11-08,2015,11,November,Furniture,Furnishings,South,Corporate,4.712,1.4136,0.2,1
2016-11-25,2016,11,November,Furniture,Chairs,West,Consumer,194.352,19.4352,0.2,3
2015-12-05,2015,12,December,Furniture,Chairs,South,Corporate,97.424,10.9602,0.2,2
2016-07-29,2016,7,July,Office Supplies,Storage,South,Consumer,704.76,26.4285,0.2,5
2016-07-29,2016,7,July,Office Supplies,Binders,South,Consumer,27.396,-20.0904,0.7,3
2014-09-13,2014,9,September,Office Supplies,Fasteners,West,Consumer,5.7,2.679,0.0,5
2014-09-13,2014,9,September,Furniture,Furnishings,West,Consumer,14.19,5.5341,0.0,3
2014-09-13,2014,9,September,Office Supplies,Supplies,West,Consumer,7.3,2.19,0.0,2
2014-09-13,2014,9,September,Technology,Accessories,West,Consumer,199.98,75.9924,0.0,2
2014-09-13,2014,9,September,Technology,Accessories,West,Consumer,144.96,60.8832,0.0,4
2014-09-13,2014,9,September,Technology,Accessories,West,Consumer,118.0,20.06,0.0,2
2014-09-13,2014,9,September,Office Supplies,Paper,West,Consumer,48.94,24.47,0.0,1
2014-09-13,2014,9,September,Office Supplies,Appliances,West,Consumer,22.66,9.7438,0.0,2
2016-06-21,2016,6,June,Office Supplies,Binders,Central,Corporate,0.836,-1.3376,0.8,1
2016-09-03,2016,9,September,Office Supplies,Paper,East,Corporate,30.96,11.223,0.2,6
2017-11-25,2017,11,November,Furniture,Bookcases,South,Consumer,723.92,-81.441,0.2,5
2015-05-12,2015,5,May,Furniture,Furnishings,Central,Consumer,21.968,-15.9268,0.6,4
2015-05-12,2015,5,May,Technology,Phones,Central,Consumer,619.152,69.6546,0.2,6
2015-05-12,2015,5,May,Office Supplies,Paper,Central,Consumer,127.904,41.5688,0.2,7
2017-03-30,2017,3,March,Furniture,Furnishings,West,Consumer,94.2,39.564,0.0,5
2016-11-17,2016,11,November,Office Supplies,Supplies,West,Home Office,49.5,13.365,0.0,5
2016-12-30,2016,12,December,Office Supplies,Art,East,Corporate,16.52,1.652,0.2,5
2016-12-22,2016,12,December,Office Supplies,Binders,West,Home Office,55.36,19.376,0.2,4
2016-12-22,2016,12,December,Technology,Machines,West,Home Office,11.56,3.757,0.2,1
2015-12-20,2015,12,December,Office Supplies,Paper,West,Consumer,17.12,7.704,0.0,4
2014-12-27,2014,12,December,Furniture,Furnishings,East,Consumer,182.352,-18.2352,0.2,3
2014-12-27,2014,12,December,Office Supplies,Storage,East,Consumer,118.16,-25.109,0.2,2
2017-02-16,2017,2,February,Office Supplies,Fasteners,Central,Consumer,18.368,6.1992,0.2,2
2017-02-16,2017,2,February,Furniture,Chairs,Central,Consumer,600.558,-8.5794,0.3,3
2017-02-16,2017,2,February,Office Supplies,Storage,Central,Consumer,50.352,-8.1822,0.2,3
2017-02-16,2017,2,February,Office Supplies,Art,Central,Consumer,28.032,3.504,0.2,6
2017-02-16,2017,2,February,Furniture,Furnishings,Central,Consumer,7.692,-3.6537,0.6,1
2017-10-24,2017,10,October,Furniture,Tables,Central,Consumer,517.405,-81.3065,0.3,5
2016-09-02,2016,9,September,Office Supplies,Binders,Central,Home Office,8.608,-13.3424,0.8,8
2016-09-02,2016,9,September,Technology,Accessories,Central,Home Office,159.56,33.9065,0.2,5
2016-12-01,2016,12,December,Office Supplies,Appliances,South,Corporate,2104.55,694.5015,0.0,7
2016-12-01,2016,12,December,Office Supplies,Supplies,South,Corporate,40.7,11.803,0.0,5
2014-11-05,2014,11,November,Technology,Accessories,South,Home Office,47.79,16.2486,0.0,3
2017-11-25,2017,11,November,Office Supplies,Art,West,Consumer,5.16,1.3416,0.0,2
2016-12-16,2016,12,December,Technology,Accessories,West,Home Office,21.21,4.4541,0.0,7
2017-11-14,2017,11,November,Office Supplies,Storage,East,Corporate,96.36,25.0536,0.0,6
2016-06-26,2016,6,June,Office Supplies,Supplies,West,Corporate,231.72,11.586,0.0,2
2016-06-26,2016,6,June,Office Supplies,Fasteners,West,Corporate,17.9,8.95,0.0,5
2016-06-26,2016,6,June,Office Supplies,Paper,West,Corporate,12.48,5.616,0.0,2
2014-12-26,2014,12,December,Office Supplies,Art,East,Corporate,8.016,1.1022,0.2,3
2016-08-14,2016,8,August,Technology,Phones,East,Corporate,259.896,-56.3108,0.4,2
2016-08-14,2016,8,August,Technology,Phones,East,Corporate,247.188,-49.4376,0.4,2
2016-08-14,2016,8,August,Technology,Accessories,East,Corporate,279.96,48.993,0.2,5
2016-10-24,2016,10,October,Technology,Accessories,West,Home Office,450.0,162.0,0.0,5
2014-08-23,2014,8,August,Office Supplies,Paper,Central,Home Office,19.44,9.5256,0.0,3
2017-09-15,2017,9,September,Furniture,Tables,West,Home Office,300.904,11.2839,0.2,1
2017-06-15,2017,6,June,Technology,Phones,South,Corporate,239.976,26.9973,0.2,3
2017-06-15,2017,6,June,Furniture,Furnishings,South,Corporate,31.168,9.3504,0.2,4
2017-06-15,2017,6,June,Furniture,Tables,South,Corporate,120.96,-28.224,0.4,2
2017-06-15,2017,6,June,Technology,Phones,South,Corporate,2239.936,223.9936,0.2,8
2017-06-15,2017,6,June,Office Supplies,Appliances,South,Corporate,76.608,6.7032,0.2,8
2017-06-15,2017,6,June,Office Supplies,Storage,South,Corporate,142.776,17.847,0.2,1
2017-06-15,2017,6,June,Office Supplies,Paper,South,Corporate,91.36,29.692,0.2,5
2015-03-01,2015,3,March,Office Supplies,Appliances,East,Consumer,3.552,0.444,0.2,2
2016-07-23,2016,7,July,Technology,Phones,Central,Consumer,115.136,11.5136,0.2,8
2014-10-01,2014,10,October,Office Supplies,Fasteners,West,Home Office,4.71,0.0,0.0,1
2014-09-08,2014,9,September,Furniture,Chairs,East,Home Office,172.764,13.4372,0.1,2
2014-09-08,2014,9,September,Office Supplies,Art,East,Home Office,3.52,1.6896,0.0,2
2014-11-16,2014,11,November,Technology,Phones,West,Corporate,79.968,-17.9928,0.2,4
2014-11-16,2014,11,November,Furniture,Bookcases,West,Corporate,305.9745,25.1979,0.15,3
2014-11-16,2014,11,November,Office Supplies,Storage,West,Corporate,344.91,10.3473,0.0,3
2014-03-03,2014,3,March,Furniture,Tables,West,Consumer,626.352,-23.4882,0.2,3
2015-12-03,2015,12,December,Furniture,Bookcases,West,Consumer,359.499,-29.6058,0.15,3
2017-07-11,2017,7,July,Technology,Phones,West,Corporate,71.952,5.3964,0.2,6
2017-07-11,2017,7,July,Office Supplies,Binders,West,Corporate,29.8,9.3125,0.2,5
2017-11-16,2017,11,November,Office Supplies,Binders,East,Corporate,1.824,-1.3984,0.7,1
2016-06-12,2016,6,June,Office Supplies,Appliances,Central,Home Office,64.384,-160.96,0.8,4
2016-06-12,2016,6,June,Furniture,Furnishings,Central,Home Office,6.984,-4.5396,0.6,2
2016-06-12,2016,6,June,Office Supplies,Art,Central,Home Office,11.264,3.9424,0.2,8
2016-06-12,2016,6,June,Office Supplies,Paper,Central,Home Office,15.552,5.6376,0.2,3
2016-06-12,2016,6,June,Furniture,Chairs,Central,Home Office,379.372,-119.2312,0.3,2
2016-06-12,2016,6,June,Office Supplies,Storage,Central,Home Office,67.536,6.7536,0.2,9
2016-06-12,2016,6,June,Office Supplies,Binders,Central,Home Office,1.524,-2.667,0.8,2
2016-12-29,2016,12,December,Office Supplies,Paper,South,Home Office,37.408,13.0928,0.2,7
2016-12-29,2016,12,December,Office Supplies,Paper,South,Home Office,25.344,8.8704,0.2,6
2017-03-18,2017,3,March,Office Supplies,Art,West,Consumer,46.2,21.252,0.0,4
2015-12-27,2015,12,December,Technology,Accessories,South,Corporate,4.728,0.7092,0.2,3
2015-12-27,2015,12,December,Furniture,Furnishings,South,Corporate,53.352,16.0056,0.2,3
2015-12-27,2015,12,December,Furniture,Bookcases,South,Corporate,131.104,8.194,0.2,2
2015-12-27,2015,12,December,Office Supplies,Storage,South,Corporate,22.512,2.2512,0.2,3
2015-12-27,2015,12,December,Technology,Accessories,South,Corporate,72.744,-12.7302,0.2,7
2015-07-31,2015,7,July,Office Supplies,Supplies,Central,Corporate,52.59,15.777,0.0,3
2017-06-27,2017,6,June,Office Supplies,Paper,West,Corporate,19.44,9.3312,0.0,3
2017-06-27,2017,6,June,Furniture,Furnishings,West,Corporate,126.3,40.416,0.0,3
2017-06-27,2017,6,June,Technology,Accessories,West,Corporate,1287.45,244.6155,0.0,5
2014-02-07,2014,2,February,Office Supplies,Storage,East,Corporate,64.96,9.744,0.0,4
2016-09-04,2016,9,September,Office Supplies,Storage,Central,Corporate,535.41,160.623,0.0,3
2017-04-06,2017,4,April,Office Supplies,Binders,South,Corporate,8.1,-5.94,0.7,5
2017-12-08,2017,12,December,Office Supplies,Art,East,Consumer,13.248,3.6432,0.2,4
2017-12-08,2017,12,December,Technology,Phones,East,Consumer,83.988,-20.997,0.4,2
2016-07-24,2016,7,July,Office Supplies,Art,South,Consumer,73.2,21.228,0.0,5
2015-11-09,2015,11,November,Office Supplies,Binders,Central,Home Office,10.74,5.1552,0.0,3
2015-10-02,2015,10,October,Furniture,Furnishings,West,Consumer,11.032,3.0338,0.2,1
2015-10-02,2015,10,October,Technology,Accessories,West,Consumer,53.04,-4.641,0.2,3
2015-11-22,2015,11,November,Office Supplies,Art,East,Home Office,17.12,4.9648,0.0,4
2015-11-22,2015,11,November,Office Supplies,Paper,East,Home Office,59.94,28.1718,0.0,3
2017-02-02,2017,2,February,Furniture,Furnishings,West,Corporate,210.58,12.6348,0.0,2
2017-02-02,2017,2,February,Office Supplies,Binders,West,Corporate,30.96,10.062,0.2,2
2017-02-02,2017,2,February,Technology,Machines,West,Corporate,239.984,38.9974,0.2,2
2015-06-16,2015,6,June,Office Supplies,Binders,East,Consumer,3050.376,1143.891,0.2,3
2015-06-16,2015,6,June,Technology,Phones,East,Consumer,133.98,33.495,0.0,2
2016-05-05,2016,5,May,Office Supplies,Paper,South,Home Office,93.248,31.4712,0.2,4
2016-05-05,2016,5,May,Technology,Phones,South,Home Office,177.48,19.9665,0.2,3
2017-09-09,2017,9,September,Office Supplies,Labels,East,Consumer,17.712,5.9778,0.2,6
2017-09-09,2017,9,September,Office Supplies,Binders,East,Consumer,4.86,-3.564,0.7,3
2017-09-09,2017,9,September,Office Supplies,Binders,East,Consumer,6.258,-5.215,0.7,2
2016-07-22,2016,7,July,Office Supplies,Appliances,East,Corporate,37.68,10.5504,0.0,2
2016-07-22,2016,7,July,Office Supplies,Paper,East,Corporate,51.84,24.8832,0.0,8
2016-07-22,2016,7,July,Furniture,Furnishings,East,Corporate,27.42,9.3228,0.0,3
2016-07-22,2016,7,July,Office Supplies,Binders,East,Corporate,5.4,2.592,0.0,3
2016-01-31,2016,1,January,Office Supplies,Binders,South,Home Office,1270.99,635.495,0.0,1
2016-01-31,2016,1,January,Office Supplies,Envelopes,South,Home Office,125.36,58.9192,0.0,8
2016-12-29,2016,12,December,Office Supplies,Storage,West,Consumer,14.03,4.0687,0.0,1
2016-12-29,2016,12,December,Office Supplies,Supplies,West,Consumer,27.96,7.2696,0.0,2
2015-11-21,2015,11,November,Office Supplies,Art,Central,Corporate,5.344,0.7348,0.2,2
2015-11-21,2015,11,November,Office Supplies,Binders,Central,Corporate,1.696,-2.544,0.8,2
2015-11-21,2015,11,November,Office Supplies,Appliances,Central,Corporate,24.588,-67.617,0.8,3
2015-11-21,2015,11,November,Office Supplies,Binders,Central,Corporate,7.98,-13.167,0.8,5
2015-10-05,2015,10,October,Technology,Accessories,East,Consumer,288.0,57.6,0.2,4
2016-09-12,2016,9,September,Technology,Phones,West,Home Office,146.952,9.1845,0.2,3
2016-09-12,2016,9,September,Furniture,Chairs,West,Home Office,83.136,5.196,0.2,4
2017-09-14,2017,9,September,Office Supplies,Appliances,South,Corporate,942.784,94.2784,0.2,4
2017-09-14,2017,9,September,Office Supplies,Paper,South,Corporate,74.352,23.235,0.2,3
2015-02-23,2015,2,February,Office Supplies,Appliances,East,Home Office,26.88,6.72,0.0,6
2015-02-23,2015,2,February,Office Supplies,Binders,East,Home Office,10.896,3.8136,0.2,2
2016-12-05,2016,12,December,Office Supplies,Art,Central,Home Office,3.536,0.3094,0.2,2
2016-07-02,2016,7,July,Furniture,Chairs,Central,Corporate,528.43,0.0,0.3,5
2016-07-02,2016,7,July,Office Supplies,Paper,Central,Corporate,41.472,14.5152,0.2,8
2017-12-13,2017,12,December,Furniture,Bookcases,East,Corporate,287.976,7.1994,0.2,3
2015-03-20,2015,3,March,Office Supplies,Storage,West,Consumer,29.304,2.5641,0.2,3
2015-03-01,2015,3,March,Office Supplies,Art,Central,Corporate,55.328,6.2244,0.2,2
2015-03-01,2015,3,March,Furniture,Bookcases,Central,Corporate,1227.9984,-36.1176,0.32,6
2016-09-15,2016,9,September,Office Supplies,Binders,West,Corporate,20.416,6.6352,0.2,4
2016-09-15,2016,9,September,Furniture,Tables,West,Corporate,1128.39,259.5297,0.0,3
2017-03-17,2017,3,March,Office Supplies,Labels,South,Home Office,4.608,1.6704,0.2,2
2017-05-28,2017,5,May,Technology,Phones,West,Corporate,195.96,19.596,0.2,5
2017-05-28,2017,5,May,Office Supplies,Paper,West,Corporate,15.552,5.4432,0.2,3
2017-05-28,2017,5,May,Technology,Accessories,West,Corporate,271.968,54.3936,0.2,4
2017-06-15,2017,6,June,Furniture,Chairs,South,Consumer,698.352,52.3764,0.2,3
2017-06-15,2017,6,June,Furniture,Bookcases,South,Consumer,77.728,-3.8864,0.2,2
2015-09-06,2015,9,September,Office Supplies,Binders,South,Corporate,46.62,21.4452,0.0,9
2017-03-18,2017,3,March,Technology,Phones,Central,Consumer,537.544,47.0351,0.2,7
2014-12-19,2014,12,December,Office Supplies,Labels,West,Corporate,14.62,6.8714,0.0,2
2014-12-19,2014,12,December,Office Supplies,Fasteners,West,Corporate,22.55,8.7945,0.0,5
2014-12-19,2014,12,December,Technology,Phones,West,Corporate,583.8,72.975,0.2,5
2014-12-19,2014,12,December,Technology,Phones,West,Corporate,211.168,15.8376,0.2,4
2016-07-07,2016,7,July,Office Supplies,Paper,West,Consumer,12.96,6.2208,0.0,2
2016-07-07,2016,7,July,Office Supplies,Art,West,Consumer,45.98,12.8744,0.0,2
2016-04-06,2016,4,April,Technology,Phones,East,Home Office,1294.75,336.635,0.0,5
2014-05-08,2014,5,May,Technology,Copiers,East,Consumer,1799.97,239.996,0.4,5
2017-11-23,2017,11,November,Office Supplies,Paper,Central,Corporate,10.688,3.7408,0.2,2
2016-11-10,2016,11,November,Technology,Phones,Central,Consumer,221.98,62.1544,0.0,2
2016-11-10,2016,11,November,Furniture,Bookcases,Central,Consumer,341.96,54.7136,0.0,2
2014-12-31,2014,12,December,Technology,Accessories,East,Corporate,34.77,11.4741,0.0,3
2014-12-31,2014,12,December,Office Supplies,Labels,East,Corporate,18.9,8.694,0.0,3
2017-08-19,2017,8,August,Office Supplies,Binders,West,Consumer,102.72,37.236,0.2,3
2016-09-12,2016,9,September,Furniture,Furnishings,East,Corporate,40.48,14.5728,0.0,2
2017-10-26,2017,10,October,Office Supplies,Binders,East,Consumer,33.282,-27.735,0.7,3
2017-10-26,2017,10,October,Technology,Phones,East,Consumer,118.65,19.775,0.4,5
2017-10-26,2017,10,October,Office Supplies,Labels,East,Consumer,14.76,4.9815,0.2,5
2017-05-30,2017,5,May,Office Supplies,Paper,West,Corporate,37.52,18.0096,0.0,4
2016-03-08,2016,3,March,Office Supplies,Appliances,Central,Corporate,207.144,48.3336,0.1,3
2016-03-08,2016,3,March,Office Supplies,Art,Central,Corporate,13.9,3.753,0.0,5
2015-07-26,2015,7,July,Furniture,Chairs,West,Corporate,266.352,13.3176,0.2,3
2015-11-23,2015,11,November,Technology,Phones,East,Consumer,307.98,89.3142,0.0,2
2015-11-23,2015,11,November,Office Supplies,Paper,East,Consumer,44.1,20.727,0.0,6
2015-11-23,2015,11,November,Office Supplies,Art,East,Consumer,13.12,5.6416,0.0,4
2015-11-23,2015,11,November,Office Supplies,Envelopes,East,Consumer,16.56,7.7832,0.0,2
2015-11-23,2015,11,November,Office Supplies,Paper,East,Consumer,38.88,18.6624,0.0,6
2015-11-28,2015,11,November,Office Supplies,Paper,Central,Consumer,335.52,117.432,0.2,4
2017-11-03,2017,11,November,Technology,Copiers,South,Consumer,959.984,311.9948,0.2,2
2017-11-03,2017,11,November,Office Supplies,Binders,South,Consumer,4.086,-2.9964,0.7,2
2017-11-03,2017,11,November,Office Supplies,Art,South,Consumer,55.984,4.1988,0.2,2
2017-11-03,2017,11,November,Office Supplies,Paper,South,Consumer,10.688,3.7408,0.2,2
2017-03-21,2017,3,March,Office Supplies,Envelopes,East,Consumer,8.856,2.8782,0.2,3
2015-12-19,2015,12,December,Office Supplies,Labels,East,Consumer,6.912,2.5056,0.2,3
2014-04-02,2014,4,April,Office Supplies,Paper,Central,Consumer,26.72,9.352,0.2,5
2014-04-02,2014,4,April,Office Supplies,Paper,Central,Consumer,33.488,10.465,0.2,7
2015-06-05,2015,6,June,Office Supplies,Paper,Central,Corporate,10.56,4.752,0.0,2
2014-10-06,2014,10,October,Office Supplies,Storage,Central,Corporate,386.34,54.0876,0.0,2
2016-08-21,2016,8,August,Office Supplies,Binders,West,Corporate,33.44,11.704,0.2,10
2015-11-15,2015,11,November,Furniture,Furnishings,South,Home Office,39.96,14.3856,0.0,2
2015-06-22,2015,6,June,Office Supplies,Binders,East,Consumer,1217.568,456.588,0.2,2
2017-09-24,2017,9,September,Office Supplies,Storage,South,Home Office,15.51,3.8775,0.0,1
2017-09-24,2017,9,September,Technology,Phones,South,Home Office,89.9,25.172,0.0,2
2017-09-24,2017,9,September,Office Supplies,Art,South,Home Office,14.28,3.7128,0.0,4
2017-09-24,2017,9,September,Office Supplies,Art,South,Home Office,12.72,4.9608,0.0,3
2017-09-24,2017,9,September,Office Supplies,Labels,South,Home Office,15.75,7.56,0.0,5
2014-04-06,2014,4,April,Office Supplies,Art,West,Corporate,70.95,18.447,0.0,3
2014-04-06,2014,4,April,Office Supplies,Binders,West,Corporate,65.568,23.7684,0.2,2
2014-04-06,2014,4,April,Technology,Accessories,West,Corporate,299.97,131.9868,0.0,3
2016-02-09,2016,2,February,Technology,Accessories,West,Corporate,89.97,39.5868,0.0,3
2016-02-09,2016,2,February,Technology,Accessories,West,Corporate,31.86,11.151,0.0,2
2014-11-18,2014,11,November,Office Supplies,Storage,Central,Corporate,67.15,16.7875,0.0,5
2017-12-18,2017,12,December,Office Supplies,Binders,East,Consumer,7.236,-6.03,0.7,3
